gene_id,Apoly_Dec_1,Apoly_Dec_2,Apoly_Dec_3,Apoly_Dec_4,Apoly_Dec_5,Apoly_Feb_1,Apoly_Feb_2,Apoly_Feb_3,Apoly_Feb_4,Apoly_Feb_5
gene-cunh7orf50|cunh7orf50,11,6,14,13,7,5,6,17,17,18
gene-LOC110963591|LOC110963591,141,164,252,141,219,223,237,259,295,251
gene-LOC110960175|LOC110960175,5,3,0,0,3,0,0,0,0,2
gene-LOC110971681|LOC110971681,9,3,0,0,7,0,0,0,0,0
gene-LOC110963168|LOC110963168,0,0,0,0,0,0,0,0,0,0
gene-cunh2orf80|cunh2orf80,0,0,0,0,0,0,0,0,0,0
gene-LOC110947146|LOC110947146,0,0,0,0,0,0,0,0,0,0
gene-LOC110965551|LOC110965551,2,0,0,0,0,0,0,0,0,0
gene-LOC110968460|LOC110968460,127,242,219,222,246,148,214,258,274,181
gene-LOC110972333|LOC110972333,436,227,285,261,368,135,163,61,139,68
gene-LOC110954909|LOC110954909,8,0,0,4,0,0,0,0,0,0
gene-LOC110969669|LOC110969669,2,2,3,2,5,0,4,0,0,0
gene-LOC110953983|LOC110953983,36,35,61,51,33,4,30,9,26,25
gene-LOC110958585|LOC110958585,15,10,22,29,14,12,26,18,23,14
gene-vwde|vwde,0,0,0,0,0,0,0,0,1,1
gene-trim50|trim50,26,11,7,13,3,0,2,0,3,3
gene-mef2b|mef2b,9,0,4,0,8,7,0,0,7,0
gene-LOC110964173|LOC110964173,0,0,0,0,0,0,0,0,0,0
gene-LOC110967733|LOC110967733,0,0,0,0,0,0,0,0,0,0
gene-mlc1|mlc1,0,0,0,0,0,0,0,0,0,0
gene-gpr155|gpr155,330,98,248,98,106,147,135,156,168,206
gene-LOC110953629|LOC110953629,39,40,47,43,40,29,24,46,40,48
gene-eya1|eya1,0,0,0,0,0,0,0,0,1,0
gene-LOC110965603|LOC110965603,0,0,0,0,0,0,0,0,0,0
gene-LOC110961501|LOC110961501,0,0,0,0,2,0,0,0,0,0
gene-LOC110954133|LOC110954133,0,5,9,3,5,20,5,5,10,6
gene-LOC110953367|LOC110953367,3,0,1,2,0,0,0,0,0,0
gene-LOC110950033|LOC110950033,1217,1135,1313,836,1290,1130,1341,1314,1340,1127
gene-LOC110971288|LOC110971288,128,203,182,147,190,96,211,256,165,178
gene-reep1|reep1,0,0,2,4,9,14,5,10,16,0
gene-LOC110946262|LOC110946262,0,0,0,0,0,0,0,0,0,0
gene-rfc1|rfc1,86,33,35,57,76,4,15,23,28,25
gene-LOC110960435|LOC110960435,17,31,70,32,22,8,42,13,48,49
gene-clip2|clip2,219,141,157,119,115,45,24,24,15,7
gene-map3k8|map3k8,74,116,134,98,142,364,324,223,384,325
gene-LOC110963734|LOC110963734,990,833,826,929,795,689,838,690,640,602
gene-LOC110955936|LOC110955936,916,794,811,863,947,677,661,828,833,674
STRG.17352|LOC110970811,7,8,7,0,10,11,12,11,17,8
gene-LOC110945859|LOC110945859,0,0,2,0,0,0,0,0,0,0
gene-LOC110972331|LOC110972331,0,0,0,0,0,0,0,0,0,0
gene-LOC110948588|LOC110948588,35,18,50,44,55,36,112,97,118,107
gene-trnaq-cug-2|trnaq-cug,0,0,0,0,0,0,0,0,0,0
gene-LOC110963413|LOC110963413,40,31,20,37,33,19,32,79,76,68
gene-LOC110956321|LOC110956321,0,0,0,0,0,0,0,0,0,0
gene-LOC110956245|LOC110956245,0,3,4,0,0,0,0,0,2,0
gene-trnaf-gaa-18|trnaf-gaa,0,0,0,0,0,0,0,0,0,0
gene-dpt|dpt,0,0,0,0,0,0,0,0,0,0
gene-LOC110962622|LOC110962622,0,4,0,3,0,0,0,0,0,4
gene-acadsb|acadsb,149,122,146,84,150,88,98,137,115,97
gene-nfib|nfib,12,0,5,0,4,0,4,0,0,2
gene-LOC110955180|LOC110955180,3466,1806,1306,1679,1841,686,642,1334,657,572
gene-usp7|usp7,217,241,309,243,308,318,358,335,408,364
gene-LOC110946756|LOC110946756,16,16,7,13,12,2,8,17,21,14
gene-vps28|vps28,136,149,191,149,202,110,138,139,156,143
gene-LOC110971549|LOC110971549,20,12,13,27,24,13,0,2,6,8
gene-LOC110951751|LOC110951751,0,0,0,0,0,0,0,0,0,0
gene-zeb2|zeb2,33,30,15,31,2,6,7,18,15,5
gene-LOC110971590|LOC110971590,0,0,0,0,0,0,0,0,0,0
gene-LOC110952778|LOC110952778,0,0,0,0,0,0,0,2,0,0
gene-LOC110962292|LOC110962292,572,540,1459,777,1106,1343,1309,801,1589,1037
gene-LOC110948315|LOC110948315,4,4,0,0,0,0,0,2,0,0
gene-aldh7a1|aldh7a1,481,602,583,503,430,101,290,457,465,389
gene-trmt6|trmt6,26,21,18,25,48,44,47,97,102,108
gene-LOC110949244|LOC110949244,0,6,17,5,7,6,8,6,6,4
gene-LOC110968208|LOC110968208,0,0,0,0,0,0,0,0,0,0
gene-ccdc189|ccdc189,0,0,0,0,0,0,0,0,0,0
gene-LOC110968993|LOC110968993,0,0,0,0,0,0,0,0,0,0
gene-LOC110963637|LOC110963637,316,390,660,435,583,511,583,465,749,685
gene-ptpn7|ptpn7,15,17,13,32,91,11,0,4,16,11
gene-LOC110957238|LOC110957238,11,4,14,16,20,13,11,13,18,8
gene-LOC110948684|LOC110948684,0,2,3,0,0,0,2,1,0,0
gene-LOC110946092|LOC110946092,1,0,0,0,0,1,0,1,1,0
gene-LOC110970386|LOC110970386,9,8,16,6,9,17,26,10,10,24
gene-LOC110945216|LOC110945216,0,2,3,2,3,0,5,2,5,1
gene-LOC110964934|LOC110964934,0,0,0,0,0,0,0,0,0,0
gene-mylk|mylk,109,154,176,177,187,304,131,60,71,87
gene-LOC110958715|LOC110958715,255,118,116,135,87,157,64,79,80,86
gene-LOC110945881|LOC110945881,0,3,6,0,2,0,0,4,11,5
gene-fam120b|fam120b,25,12,4,17,9,9,4,3,4,5
gene-LOC110948266|LOC110948266,0,0,0,0,0,0,0,0,0,0
gene-timm10|timm10,24,48,63,37,54,46,79,205,159,139
gene-trnaa-cgc-3|trnaa-cgc,0,0,0,0,0,0,0,0,0,0
gene-LOC110966523|LOC110966523,11,5,28,20,30,15,19,12,16,31
gene-cunh9orf16|cunh9orf16,40,72,58,80,72,40,86,143,109,92
gene-LOC110970411|LOC110970411,20,26,62,29,38,15,18,20,28,39
gene-LOC110950817|LOC110950817,0,0,0,0,0,0,0,0,0,0
gene-LOC110966651,0,0,0,3,0,0,5,0,0,2
gene-LOC110954471|LOC110954471,34,23,30,14,25,10,0,16,11,9
gene-LOC110947493|LOC110947493,0,2,0,1,0,0,0,0,0,2
gene-LOC110971723|LOC110971723,9,13,18,26,36,20,38,98,106,49
gene-LOC110945544|LOC110945544,614,412,742,402,790,1150,1755,2253,1819,1517
gene-LOC110962882|LOC110962882,0,0,0,0,0,0,0,0,0,0
gene-LOC110972976|LOC110972976,0,0,0,0,0,0,0,0,0,0
gene-LOC110948869|LOC110948869,139,127,493,303,1093,567,223,746,853,163
gene-erp44|erp44,20,54,115,64,61,60,205,276,376,286
gene-LOC110963819|LOC110963819,26,11,11,12,9,14,27,18,19,11
gene-LOC110946037|LOC110946037,0,0,0,0,0,0,0,0,0,0
gene-rcan1|rcan1,25,25,21,16,24,2,6,0,7,6
gene-foxg1|foxg1,0,0,0,0,0,5,0,3,0,0
gene-pyroxd1|pyroxd1,15,27,29,44,40,32,47,78,69,49
gene-LOC110965444|LOC110965444,33,53,60,47,68,24,98,80,110,144
gene-ranbp1|ranbp1,257,235,358,297,413,528,552,559,723,700
gene-dtwd2|dtwd2,29,32,34,37,44,30,26,58,41,41
gene-cunh3orf33|cunh3orf33,32,17,7,8,17,6,11,4,0,10
gene-trnac-gca-25|trnac-gca,0,0,0,0,0,0,0,0,0,0
gene-LOC110968332|LOC110968332,754,528,314,544,464,104,134,172,110,106
gene-abhd12b|abhd12b,317,273,301,207,276,277,327,550,515,469
gene-ppp1r37|ppp1r37,359,582,537,683,605,113,106,229,176,117
gene-rpl21|rpl21,6622,7159,5395,7089,6650,5861,5156,5438,5220,4594
gene-pold2|pold2,108,35,53,72,74,30,20,65,58,44
gene-LOC110946996|LOC110946996,22,35,28,24,17,2,14,15,12,10
gene-LOC110953672|LOC110953672,7,6,9,4,6,11,5,0,5,3
gene-LOC110960787|LOC110960787,58,67,46,131,87,31,56,52,73,54
gene-pex5l|pex5l,0,0,0,0,0,0,0,0,0,0
gene-LOC110945312|LOC110945312,33,14,19,20,21,0,8,27,16,19
gene-cebpa|cebpa,1256,542,291,774,672,69,77,173,116,72
gene-wnt8b|wnt8b,0,0,0,0,0,0,0,0,0,0
gene-LOC110949251|LOC110949251,0,0,0,0,0,0,0,0,0,0
gene-fam204a|fam204a,49,35,21,19,42,22,14,49,25,28
gene-mfrp|mfrp,15,10,6,0,2,5,7,0,0,0
gene-lrp2|lrp2,3,1,0,0,0,0,0,0,0,0
gene-vps16|vps16,130,126,93,103,120,43,101,93,102,88
gene-LOC110962851|LOC110962851,3,0,3,2,4,6,4,2,0,5
gene-LOC110968328|LOC110968328,62,25,28,16,33,33,28,45,42,26
gene-LOC110956272|LOC110956272,83,59,104,37,94,61,57,31,55,61
gene-LOC110948228|LOC110948228,2,0,0,0,0,0,0,0,0,0
gene-mrps17|mrps17,38,46,32,24,35,54,54,101,83,82
gene-tex30|tex30,2,12,4,4,8,4,2,19,11,21
gene-gmnc|gmnc,0,0,0,0,0,0,0,0,0,0
gene-LOC110969530|LOC110969530,139,243,103,328,668,47,43,71,55,90
gene-stra6|stra6,1,5,0,2,5,0,2,0,3,4
gene-eif4enif1|eif4enif1,21,45,46,41,74,87,77,69,107,115
gene-LOC110968564|LOC110968564,2,0,1,4,0,2,0,0,0,0
gene-LOC110965511|LOC110965511,20,11,4,7,18,16,23,29,22,27
gene-itga4|itga4,67,88,116,73,113,52,40,15,19,31
gene-phf21b|phf21b,4,7,4,7,4,0,0,3,8,6
gene-LOC110971810|LOC110971810,9,0,8,3,8,2,4,7,0,4
gene-ttc7b|ttc7b,73,77,78,98,122,46,106,209,197,196
gene-ints8|ints8,37,66,35,31,83,26,78,86,56,93
gene-LOC110964454|LOC110964454,52,51,88,56,71,81,126,158,205,129
gene-LOC110961455|LOC110961455,0,0,0,0,0,0,0,0,0,0
gene-LOC110970560|LOC110970560,3,0,0,0,0,0,2,0,0,0
gene-LOC110947473|LOC110947473,1,0,2,0,1,2,2,0,1,0
gene-LOC110953865|LOC110953865,141,138,154,95,135,131,204,157,140,141
gene-LOC110949471|LOC110949471,0,2,3,0,0,0,0,0,0,0
gene-LOC110966525|LOC110966525,0,0,0,0,0,0,0,0,0,0
gene-cpe|cpe,3,3,6,0,7,4,6,4,4,3
gene-LOC110972161|LOC110972161,8,5,3,0,5,0,0,0,0,15
gene-cenpt|cenpt,32,13,18,39,70,0,0,0,0,3
gene-wdr91|wdr91,69,52,53,65,76,39,16,67,46,55
gene-nxpe3|nxpe3,4,0,0,2,4,0,3,0,5,0
gene-trnap-agg-28|trnap-agg,0,0,0,0,0,0,0,0,0,0
gene-LOC110967977|LOC110967977,0,0,0,0,0,0,0,0,0,0
gene-LOC110946550|LOC110946550,0,0,0,0,0,0,0,0,0,0
gene-trnak-uuu-45|trnak-uuu,0,0,0,0,0,0,0,0,0,0
gene-cunh17orf105|cunh17orf105,0,0,0,0,0,0,0,0,0,0
gene-LOC110968110|LOC110968110,0,0,0,0,0,0,2,0,0,0
gene-wdr45|wdr45,128,95,76,97,121,129,75,133,98,71
gene-mfap2|mfap2,5,4,4,0,5,0,0,0,0,0
gene-unc13b|unc13b,14,15,20,17,18,28,25,21,8,15
gene-LOC110965100|LOC110965100,14,0,0,2,0,0,0,3,0,3
gene-trnan-guu-7|trnan-guu,0,0,0,0,0,0,0,0,0,0
gene-lmbr1l|lmbr1l,114,85,114,83,70,41,17,32,36,13
gene-ccnb1ip1|ccnb1ip1,7,6,0,3,3,4,9,5,5,0
gene-LOC110961199|LOC110961199,0,0,0,0,0,0,0,0,0,2
gene-LOC110946603|LOC110946603,3,2,0,2,0,0,0,2,1,0
gene-atoh7|atoh7,0,0,0,0,0,0,0,0,0,0
gene-LOC110961124|LOC110961124,1,5,3,4,3,9,1,0,3,2
gene-aldh1a2|aldh1a2,339,419,230,237,570,250,317,303,421,389
gene-trnal-cag-12|trnal-cag,0,0,0,0,0,0,0,0,0,0
gene-LOC110964017|LOC110964017,128,125,184,137,120,51,90,128,66,79
gene-akirin1|akirin1,117,78,117,77,114,95,87,118,92,82
gene-LOC110959469|LOC110959469,157,53,50,48,54,40,12,46,21,20
gene-got1|got1,392,254,319,227,178,15,61,87,60,53
gene-trnav-uac-8|trnav-uac,0,0,0,0,0,0,0,0,0,0
gene-LOC110950099|LOC110950099,10,0,0,0,0,0,0,0,0,0
gene-LOC110966965|LOC110966965,24,19,5,12,8,0,0,7,6,12
gene-LOC110966632|LOC110966632,71,124,188,90,45,23,18,24,6,20
gene-LOC110947950|LOC110947950,0,0,0,0,0,0,0,0,0,0
gene-LOC110966517|LOC110966517,118,152,161,166,105,17,81,140,140,147
gene-cldn15|cldn15,5,15,10,2,11,5,0,3,0,2
gene-kcnk1|kcnk1,0,7,11,0,10,3,4,3,5,5
gene-anp32b|anp32b,217,161,124,137,165,92,67,145,87,83
gene-LOC110958230|LOC110958230,70,79,120,96,108,125,169,161,201,188
gene-LOC110954320|LOC110954320,2073,273,380,382,352,1047,664,206,333,272
gene-LOC110955429|LOC110955429,2,0,3,5,2,5,5,0,0,0
gene-LOC110960246|LOC110960246,0,0,0,0,0,0,0,0,0,0
gene-LOC110964991|LOC110964991,0,2,0,0,0,0,0,0,0,0
gene-LOC110958789|LOC110958789,0,0,0,0,0,0,0,0,0,0
gene-nek10|nek10,0,0,1,0,0,0,2,0,0,0
gene-LOC110949827|LOC110949827,4,6,7,5,3,2,5,2,3,0
gene-LOC110971456|LOC110971456,2,2,3,4,2,1,8,3,9,5
gene-LOC110959408|LOC110959408,35,28,14,16,46,28,13,28,16,18
gene-atxn7|atxn7,34,15,24,19,31,23,29,34,30,50
gene-LOC110954959|LOC110954959,0,0,0,0,0,0,0,0,0,0
gene-LOC110953955|LOC110953955,0,0,0,0,0,0,0,0,0,2
gene-LOC110969539|LOC110969539,8,9,5,8,16,9,25,35,27,24
gene-LOC110956945|LOC110956945,5,6,7,5,19,30,53,29,32,30
gene-prrt4|prrt4,0,4,0,2,5,0,0,3,0,5
gene-sh3bgrl2|sh3bgrl2,77,49,35,40,44,61,112,106,55,59
gene-hectd3|hectd3,94,124,96,104,95,67,103,188,138,79
gene-LOC110968687|LOC110968687,145,150,150,103,145,64,74,168,130,116
gene-cul1|cul1,216,366,552,360,460,430,628,685,961,846
gene-LOC110946655|LOC110946655,3,3,2,2,4,0,1,3,0,0
gene-LOC110971282|LOC110971282,0,0,0,0,0,0,0,0,0,0
gene-LOC110947262|LOC110947262,2,2,0,2,0,0,0,0,0,2
gene-LOC110948330|LOC110948330,24,34,22,17,29,9,9,2,11,20
gene-LOC110963351|LOC110963351,0,0,0,0,0,0,0,0,0,0
gene-LOC110961142|LOC110961142,0,0,0,2,0,0,2,0,2,0
gene-adssl1|adssl1,0,2,0,4,0,0,0,0,0,0
gene-LOC110950263|LOC110950263,0,0,0,0,0,0,0,0,0,0
gene-trnat-cgu-15|trnat-cgu,0,0,0,0,0,0,0,0,0,0
gene-chst11|chst11,0,0,0,0,0,0,0,0,0,0
gene-LOC110951990|LOC110951990,0,0,0,0,0,0,0,0,0,0
gene-slc25a43|slc25a43,94,78,395,145,315,516,241,130,208,88
gene-mgat3|mgat3,3,0,0,5,0,0,0,0,0,0
gene-amacr|amacr,401,333,293,231,221,47,68,126,61,40
gene-LOC110946427|LOC110946427,9,15,59,15,30,40,29,12,62,10
gene-LOC110950421|LOC110950421,0,3,2,2,7,18,6,12,3,0
gene-LOC110947333|LOC110947333,0,0,0,0,0,0,0,0,0,0
gene-LOC110945751|LOC110945751,51,48,46,58,42,32,28,55,36,38
gene-rplp2|rplp2,5586,4962,3128,3876,5143,7560,3775,4079,3454,3553
gene-LOC110965721|LOC110965721,0,3,2,3,12,0,0,0,0,0
gene-atg2a|atg2a,240,183,243,211,250,373,233,305,298,258
gene-LOC110958083|LOC110958083,0,2,0,0,0,0,0,0,0,0
gene-LOC110957699|LOC110957699,16,11,18,22,11,9,8,12,13,15
gene-scoc|scoc,120,98,85,89,127,37,52,78,59,55
gene-LOC110962104|LOC110962104,21,32,33,34,48,43,43,61,80,51
gene-fzd5|fzd5,0,0,0,0,0,0,0,0,0,0
gene-LOC110957846|LOC110957846,0,0,0,0,0,0,0,0,0,0
gene-LOC110945550|LOC110945550,229,296,368,367,368,364,784,771,581,773
gene-LOC110953377|LOC110953377,0,8,13,15,27,12,11,5,5,8
gene-gtf2f1|gtf2f1,69,85,57,61,82,47,52,99,88,83
gene-LOC110946703|LOC110946703,0,0,0,0,0,0,0,0,0,0
gene-LOC110962782|LOC110962782,0,0,0,0,0,2,0,0,0,0
gene-LOC110969687|LOC110969687,26,13,19,14,11,21,12,8,11,7
gene-cs|cs,354,307,478,263,430,468,388,587,561,495
gene-itga7|itga7,0,0,2,0,0,5,0,4,0,3
gene-LOC110966772|LOC110966772,0,0,0,0,0,0,0,0,0,0
gene-LOC110965194|LOC110965194,0,0,0,0,0,0,0,0,0,0
gene-LOC110953849|LOC110953849,131,180,388,279,155,353,222,272,334,250
gene-LOC110968847|LOC110968847,0,0,0,0,0,0,0,0,0,0
gene-LOC110947764|LOC110947764,0,0,0,0,1,0,0,0,0,0
gene-LOC110947578,0,0,0,0,0,0,0,0,0,0
gene-cluap1|cluap1,11,8,0,5,0,0,5,3,0,3
gene-yme1l1|yme1l1,144,121,280,139,279,120,401,322,571,472
gene-LOC110961957|LOC110961957,157,175,227,216,189,286,316,259,315,295
gene-LOC110949356|LOC110949356,106,98,85,96,71,24,64,67,41,66
gene-gpr176|gpr176,0,0,0,0,0,0,0,0,0,0
gene-LOC110962780|LOC110962780,0,0,0,0,0,0,0,0,0,0
gene-LOC110965174|LOC110965174,7245,8617,9942,13666,15178,17205,12630,13512,13414,12166
gene-LOC110953665,0,0,0,0,0,0,0,0,0,0
gene-nlrc5|nlrc5,13,5,11,0,5,0,7,0,4,5
gene-LOC110968372|LOC110968372,30,1284,1137,824,2176,1324,1835,2349,17,2391
gene-LOC110945596,0,0,0,0,0,0,0,0,0,0
gene-LOC110946900|LOC110946900,0,0,1,0,0,2,0,0,1,1
gene-LOC110955404|LOC110955404,2,5,11,4,4,5,8,13,0,24
gene-srgap1|srgap1,108,30,61,33,43,11,26,19,16,10
gene-cunh1orf198|cunh1orf198,123,57,96,94,117,72,120,161,172,118
gene-LOC110960910|LOC110960910,38,48,171,87,121,118,174,196,231,260
gene-mettl15|mettl15,38,7,6,18,8,3,3,5,0,3
gene-LOC110951378|LOC110951378,8,8,12,12,37,16,0,5,6,10
gene-LOC110955940|LOC110955940,0,0,2,0,0,0,0,0,0,0
gene-LOC110962317|LOC110962317,0,0,2,0,0,3,0,0,0,0
gene-LOC110960927|LOC110960927,8,8,11,7,47,38,23,33,12,22
gene-taf5l|taf5l,15,23,25,34,42,11,30,29,31,29
gene-LOC110966807|LOC110966807,0,0,0,0,0,0,0,0,0,0
gene-ero1b|ero1b,137,294,966,305,667,535,1229,1102,1509,1826
gene-LOC110960146|LOC110960146,0,0,0,2,0,0,0,2,0,0
gene-LOC110972340|LOC110972340,0,0,0,0,0,0,0,0,0,0
gene-LOC110970619|LOC110970619,78,184,466,270,362,306,394,393,509,396
gene-ehf|ehf,17,21,11,12,29,7,4,3,0,7
gene-LOC110946799|LOC110946799,3,4,3,6,5,0,1,0,0,0
gene-LOC110949670|LOC110949670,0,0,0,0,0,0,0,0,0,0
gene-prdm11|prdm11,24,25,25,43,20,3,4,6,7,12
gene-LOC110955779|LOC110955779,109,109,122,111,93,71,85,238,182,168
gene-LOC110953226|LOC110953226,300,321,311,258,300,224,294,330,321,254
gene-LOC110971095|LOC110971095,0,4,11,12,7,0,10,5,10,9
gene-lipt2|lipt2,7,7,16,20,30,3,0,12,11,16
gene-LOC110945628|LOC110945628,5,1,2,2,4,0,0,0,3,0
gene-trnal-uaa-6|trnal-uaa,0,0,0,0,0,0,0,0,0,0
gene-arpp19|arpp19,95,151,186,146,210,185,185,255,306,210
gene-LOC110959310|LOC110959310,9,6,0,3,6,2,0,0,2,0
gene-trnal-aag-8|trnal-aag,0,0,0,0,0,0,0,0,0,0
gene-aspscr1|aspscr1,60,74,67,77,95,50,65,79,96,66
gene-LOC110947668|LOC110947668,1,1,0,0,0,0,0,0,0,1
gene-LOC110953109|LOC110953109,0,0,0,0,0,0,0,0,0,0
gene-LOC110963895|LOC110963895,3,0,0,0,0,0,0,0,0,0
gene-arl6ip1|arl6ip1,1950,2517,2155,1537,1965,1429,1855,2098,2124,1850
gene-trnap-cgg-8|trnap-cgg,0,0,0,0,0,0,0,0,0,0
gene-LOC110946288|LOC110946288,4,0,2,1,1,0,0,2,0,0
gene-ankrd66|ankrd66,31,9,9,6,7,10,2,20,9,5
gene-fbxo47|fbxo47,0,0,0,0,0,0,0,0,0,0
gene-LOC110957594|LOC110957594,0,0,0,0,0,0,0,0,0,0
gene-LOC110966902|LOC110966902,0,0,2,4,3,0,1,0,1,2
gene-hgf|hgf,331,316,951,459,1032,1179,1482,789,1057,1362
gene-LOC110972146|LOC110972146,0,0,0,0,0,0,0,0,0,0
gene-ppib|ppib,1752,1504,1388,1350,1814,1032,2526,4975,3720,2227
gene-LOC110946000|LOC110946000,7,8,30,19,35,58,82,59,78,75
gene-gaa|gaa,2787,15,13,11,12,3,7,12,10,4
gene-slc22a18|slc22a18,56,21,38,83,62,0,19,11,13,8
gene-LOC110954594|LOC110954594,0,0,0,0,0,0,0,0,0,0
gene-mrps26|mrps26,36,30,39,43,52,49,52,105,85,82
gene-LOC110960050|LOC110960050,22,18,14,16,20,9,5,7,4,17
gene-bhlhe41|bhlhe41,2,0,0,8,5,0,0,0,2,0
gene-LOC110957937|LOC110957937,0,4,0,0,0,3,0,2,0,4
gene-LOC110968750|LOC110968750,0,0,0,0,0,0,0,1,0,0
gene-exd1|exd1,0,0,0,0,0,0,0,0,0,0
gene-cnksr2|cnksr2,0,0,0,0,0,0,0,0,0,0
gene-timeless|timeless,26,5,9,25,15,0,0,0,3,0
gene-LOC110970771|LOC110970771,467,317,265,180,185,99,69,78,64,67
gene-LOC110968638|LOC110968638,0,2,0,0,0,0,0,0,0,0
gene-LOC110965098|LOC110965098,0,0,0,0,0,0,0,0,0,0
gene-dopey2|dopey2,5,12,19,18,13,17,17,14,16,15
gene-dennd4a|dennd4a,148,35,46,38,50,6,8,12,22,29
gene-LOC110971084|LOC110971084,0,0,0,0,0,0,0,0,0,0
gene-cmas|cmas,81,84,72,37,88,50,65,104,101,131
gene-gjd2|gjd2,0,0,0,0,0,0,0,0,0,0
gene-LOC110952752|LOC110952752,0,0,0,0,0,0,0,0,0,0
gene-bag4|bag4,47,41,73,27,93,130,140,120,118,137
gene-LOC110962976|LOC110962976,9,11,10,4,0,0,4,4,2,0
gene-rora|rora,71,33,37,22,12,7,6,0,6,6
gene-slc12a4|slc12a4,236,211,158,196,136,15,33,77,36,24
gene-LOC110955696|LOC110955696,0,3,11,8,16,10,8,6,8,23
gene-ndrg4|ndrg4,0,3,0,5,0,0,0,0,0,2
gene-LOC110970493,0,0,0,5,2,1,2,5,2,3
gene-tnks2|tnks2,2,0,0,0,0,0,0,0,0,0
gene-LOC110946960|LOC110946960,7,2,4,5,6,0,0,1,1,0
gene-smoc2|smoc2,0,0,0,0,0,0,0,0,0,0
gene-ing2|ing2,23,7,3,7,0,4,0,0,0,0
gene-eif5a|eif5a,38,43,52,19,37,24,46,40,47,28
gene-LOC110972923|LOC110972923,0,0,0,0,0,0,0,0,0,0
gene-LOC110969841|LOC110969841,0,0,0,0,0,0,0,0,0,0
gene-sp2|sp2,42,30,31,28,29,11,17,22,31,25
gene-LOC110968240|LOC110968240,2,4,6,2,5,5,4,0,4,4
gene-c8b|c8b,4651,3875,3726,3628,4316,5039,5498,9189,5043,5236
gene-LOC110958985|LOC110958985,12,18,19,17,24,22,22,31,46,28
gene-LOC110950904|LOC110950904,60,69,37,100,42,17,16,24,23,8
gene-LOC110954483|LOC110954483,0,0,0,0,0,0,0,0,0,0
gene-LOC110957304|LOC110957304,2,4,0,0,3,0,0,0,0,0
gene-LOC110959555|LOC110959555,0,0,0,0,0,0,0,0,0,0
gene-LOC110954054|LOC110954054,0,0,0,0,0,0,0,0,0,0
gene-LOC110953916|LOC110953916,27,29,40,34,32,77,41,41,49,44
gene-LOC110945672|LOC110945672,1,0,0,0,0,0,0,0,0,0
gene-LOC110964549|LOC110964549,29191,83860,42896,42937,67878,76364,57730,86302,69890,68825
gene-syt9|syt9,0,0,0,0,0,0,0,0,0,0
gene-nox5|nox5,6,2,2,0,3,5,0,0,4,10
gene-LOC110971019|LOC110971019,0,0,0,0,0,0,0,0,0,0
gene-znf330|znf330,87,82,50,47,61,15,39,64,61,38
gene-LOC110951422|LOC110951422,0,0,0,0,0,0,0,0,0,0
gene-ccdc167|ccdc167,12,8,9,13,7,4,61,89,91,86
gene-LOC110970479|LOC110970479,0,9,12,0,0,0,0,0,0,0
gene-trnay-gua-35|trnay-gua,0,0,0,0,0,0,0,0,0,0
gene-LOC110970711|LOC110970711,0,0,0,0,0,0,0,0,0,0
gene-LOC110971558|LOC110971558,0,0,0,0,0,0,0,0,0,0
gene-LOC110969804|LOC110969804,25,31,25,29,50,22,13,10,20,22
gene-LOC110953369|LOC110953369,2,0,4,10,0,5,2,2,4,0
gene-LOC110951922|LOC110951922,6,2,3,13,6,0,4,0,0,3
gene-LOC110971583|LOC110971583,5,2,0,5,0,16,3,5,4,0
gene-znf622|znf622,102,144,274,230,299,287,396,486,545,512
gene-LOC110965027|LOC110965027,18,18,17,32,18,9,14,5,10,12
STRG.13806|LOC110965183,240,221,260,193,163,56,164,279,279,175
gene-LOC110950433|LOC110950433,0,0,0,0,0,0,3,0,0,0
gene-LOC110972128|LOC110972128,2,3,0,3,0,3,0,0,0,4
gene-LOC110951975|LOC110951975,123,151,281,182,280,328,568,853,826,729
gene-LOC110966013|LOC110966013,83,60,62,57,42,44,96,129,137,90
gene-gabrg3|gabrg3,0,0,0,0,0,0,0,0,0,0
gene-LOC110964263|LOC110964263,35,28,26,32,64,8,20,6,8,13
gene-LOC110946749|LOC110946749,0,2,0,2,4,2,0,0,2,0
gene-LOC110959186|LOC110959186,21,18,28,8,8,4,9,3,9,5
gene-LOC110972851|LOC110972851,0,0,0,0,0,0,1,0,0,0
gene-LOC110949991|LOC110949991,0,0,0,0,1,0,0,0,0,0
gene-LOC110947885|LOC110947885,0,0,0,0,0,0,0,0,0,0
gene-LOC110949216|LOC110949216,0,0,0,0,0,0,0,0,0,0
gene-LOC110945737|LOC110945737,0,2,0,0,0,2,1,0,0,0
gene-sdhaf4|sdhaf4,39,39,36,28,35,47,42,57,66,41
gene-LOC110947414|LOC110947414,1,0,0,1,0,0,0,0,0,0
gene-LOC110960158|LOC110960158,0,0,0,0,0,0,0,0,0,0
gene-rbx1|rbx1,127,114,94,121,134,137,144,163,152,143
gene-ddb1|ddb1,189,159,198,177,150,32,40,59,33,41
gene-ctnnbl1|ctnnbl1,21,29,38,12,19,13,8,0,2,0
gene-cnot8|cnot8,66,73,61,75,103,36,75,129,112,82
gene-LOC110965145|LOC110965145,0,0,3,0,2,0,0,0,3,0
gene-LOC110955701|LOC110955701,2,0,1,2,1,3,2,1,2,2
gene-LOC110947352|LOC110947352,40,32,40,36,37,7,20,43,19,18
